model_id,dataset,record_id,transitions,mean_psi,median_psi,p95_psi,max_psi,schema_breaks
gemma_3_12b_it,EBM-NLP,23849147,5,0.055717690785725915,0.03607718149820963,0.10189014275868734,0.10317484537760417,0
gemma_3_12b_it,EBM-NLP,23985254,5,0.019612205028533936,0.018845319747924805,0.032894746462504065,0.035556952158610024,0
gemma_3_12b_it,EBM-NLP,24075141,5,0.019892040888468424,0.01981618007024129,0.021743857860565187,0.021885136763254803,0
gemma_3_12b_it,EBM-NLP,24080592,5,0.013185858726501465,0.012427091598510742,0.016415882110595702,0.01703921953837077,0
gemma_3_12b_it,EBM-NLP,24317958,5,0.02454422314961751,0.019831955432891846,0.055303080876668284,0.060696045557657875,0
gemma_3_12b_it,EBM-NLP,24350813,5,0.008430063724517822,0.009088575839996338,0.015422658125559489,0.01604012648264567,0
gemma_3_12b_it,EBM-NLP,24451919,5,0.023912668228149418,0.0057925184567769366,0.06204510529836019,0.0672945777575175,0
gemma_3_12b_it,EBM-NLP,24515505,5,0.038008658091227214,0.03791032234827677,0.06081331173578898,0.0637094775835673,0
gemma_3_12b_it,EBM-NLP,24660757,5,0.28651726643244424,0.03158771991729736,0.6781370480855305,0.6802803675333658,0
gemma_3_12b_it,EBM-NLP,24726342,5,0.025843477249145506,0.02631521224975586,0.037452721595764155,0.039580464363098145,0
gemma_3_12b_it,EBM-NLP,24803369,5,0.012901246547698975,0.003439525763193766,0.041794697443644196,0.05042550961176554,0
gemma_3_12b_it,EBM-NLP,24960665,5,0.04870864550272624,0.03537402550379435,0.0824581503868103,0.08702194690704346,0
gemma_3_12b_it,EBM-NLP,24989854,5,0.011359421412150066,0.012298047542572021,0.01286478837331136,0.012895147005716959,0
gemma_3_12b_it,EBM-NLP,25068497,5,0.03676898876825969,0.03977620601654053,0.05534708897272746,0.05891597270965576,0
gemma_3_12b_it,EBM-NLP,25369243,5,0.008984764417012533,0.00842064619064331,0.012259451548258464,0.012547453244527182,0
gemma_3_12b_it,EBM-NLP,25479285,5,0.026700047651926673,0.026187400023142498,0.04128391345342,0.04369264841079712,0
gemma_3_12b_it,EBM-NLP,25784723,5,0.01591932773590088,0.007410526275634766,0.03590445121129354,0.037505765755971275,0
gemma_3_12b_it,EBM-NLP,25885649,5,0.026614940166473387,0.020218292872111004,0.043429799874623615,0.04452872276306152,0
gemma_3_12b_it,EBM-NLP,25886492,5,0.0386754035949707,0.0484690268834432,0.05935148000717163,0.06182889143625895,0
gemma_3_12b_it,EBM-NLP,25898782,5,0.02432394027709961,0.01920660336812337,0.06143589417139689,0.0700062910715739,0
gemma_3_12b_it,EBM-NLP,25931290,5,0.022705610593159994,0.01866634686787923,0.033846946557362874,0.036572118600209556,0
gemma_3_12b_it,EBM-NLP,25950425,5,0.015951140721638998,0.013753692309061686,0.03503979444503784,0.0389175017674764,0
gemma_3_12b_it,EBM-NLP,26210844,5,0.0471220056215922,0.04945929845174154,0.06144626935323079,0.0644430120786031,0
gemma_3_12b_it,EBM-NLP,26278470,5,0.017515202363332115,0.018030961354573567,0.020875569184621176,0.02133631706237793,0
gemma_3_12b_it,EBM-NLP,2678230,5,0.015122600396474204,0.008419851462046305,0.034749408562978104,0.03612051407496134,0
gemma_3_12b_it,EBM-NLP,2803397,5,0.41833867232004807,0.0531807541847229,1.0,1.0,1
gemma_3_12b_it,EBM-NLP,2908133,5,0.012484482924143473,0.007231394449869792,0.02549953858057658,0.025641123453776043,0
